participant,target_object,target_object_position,target_type,pretrial_text,setSize,response,rt,correct,face,race,condition_name,block_order,gridCheck,mouseRT,mouseCorr,Tnum_position,Dnum_position,Dnum2_position,Dnum3_position,rt2,rt3,rt4,number_timeouts,over_timeouts,number_errors,mouse_number_errors,Dstim_1_image,Dstim_1_position,Dstim_2_image,Dstim_2_position,Dstim_3_image,Dstim_3_position,Dstim_4_image,Dstim_4_position,Dstim_5_image,Dstim_5_position,Dstim_6_image,Dstim_6_position,Dstim_7_image,Dstim_7_position,Dstim_8_image,Dstim_8_position,Dstim_9_image,Dstim_9_position,Dstim_10_image,Dstim_10_position,Dstim_11_image,Dstim_11_position,Dstim_12_image,Dstim_12_position,Dstim_13_image,Dstim_13_position,Dstim_14_image,Dstim_14_position,Dstim_15_image,Dstim_15_position,Dstim_16_image,Dstim_16_position,Dstim_17_image,Dstim_17_position,Dstim_18_image,Dstim_18_position,Dstim_19_image,Dstim_19_position
10322,handgun_11,[-21.   -8.6],gun,Gun or VideoGameController,20.0,q,1971.0,True,BM-029,black,RaceB3,0.0,1.0,,,[8. 0.],[-3.  0.],[-8.  0.],[3. 0.],1971.0,1971.0,1971.0,0,0,0,0,dollhouse_17,[-15.   -8.6],bongo_13,[-15.   -12.04],razor_12,[-21.   -12.04],ball_6,[-21.    -1.72],spoon_14,[ 3.   12.04],compass_4,[21.    1.72],doll_13,[9.   1.72],tent_15,[9.  8.6],toyhorse_16,[9.   5.16],cookie_7,[-3.   8.6],scale_1,[-15.     1.72],cheese_7,[-9.   12.04],pokercard_14,[-21.     1.72],shoe_9,[-3.    5.16],lock_10,[  9.   -12.04],camera_16,[ 9.  -8.6],babushkadolls_2,[15.  -8.6],lantern_10,[ 9.   -1.72],vase_10,[21.   -1.72]
10322,Stapler_2,[ 21.   -12.04],nongun,Stapler or Gun,12.0,p,1447.0,True,WM-251,white,RaceB3,0.0,1.0,,,[-3.  0.],[3. 0.],[-8.  0.],[8. 0.],1447.0,1447.0,1447.0,0,0,0,0,sofa_13,[  3.   -12.04],tennisracquet_4,[ 9.   -5.16],cookie_16,[15.    5.16],pipe_15,[3.  8.6],crib_7,[21.    5.16],windchime_9,[-21.     5.16],dog_10,[-15.    12.04],pokercard_15,[-3.   8.6],boot_7,[-15.    -5.16],jacket_15,[-9.   -1.72],tree_4,[-15.   -8.6],camcorder_6,[1000. 1000.],button_3,[1000. 1000.],gift_7,[1000. 1000.],keychain_8,[1000. 1000.],ring_11,[1000. 1000.],compass_10,[1000. 1000.],clock_11,[1000. 1000.],magazinecovers_2,[1000. 1000.]
10322,Hairbrush_2,[15.   -5.16],nongun,Hairbrush or Gun,12.0,p,994.0,True,WM-033,white,RaceB3,0.0,1.0,,,[-3.  0.],[3. 0.],[8. 0.],[-8.  0.],994.0,994.0,994.0,0,0,0,0,cupsaucer_7,[21.  -8.6],magazinecovers_13,[ 9.   -5.16],bonzai_4,[ 3.   12.04],boot_13,[3.  8.6],pitcher_9,[21.   8.6],collar_9,[-9.   12.04],christmastreeornamantball_4,[-15.     5.16],ball_9,[-21.    8.6],doll_10,[-3.   -5.16],tricycle_11,[-15.    -5.16],cheesegrater_5,[-9.  -8.6],toothpaste_12,[1000. 1000.],cookingpan_1,[1000. 1000.],ringbinder_13,[1000. 1000.],rug_5,[1000. 1000.],cat_10,[1000. 1000.],toyhorse_3,[1000. 1000.],pizza_13,[1000. 1000.],lipstick_9,[1000. 1000.]
10322,handgun_5,[  9.   -12.04],gun,Flashlight or Gun,20.0,q,1524.0,True,WM-004,white,RaceB3,0.0,1.0,,,[-8.  0.],[3. 0.],[-3.  0.],[8. 0.],1524.0,1524.0,1524.0,0,0,0,0,dumbbell_11,[ 21.   -12.04],cheese_2,[ 9.   -1.72],razor_5,[15.   -5.16],grill_17,[ 3.   -5.16],necklace_2,[15.   12.04],beanbagchair_8,[15.    5.16],binoculars_6,[9.   1.72],fish hook_8,[21.    1.72],barbiedoll_6,[9.  8.6],cheesegrater_11,[-21.    12.04],ceilingfan_10,[-15.     1.72],tennisracquet_7,[-21.     1.72],bike_4,[-15.    12.04],bird_13,[-3.   8.6],toyhorse_14,[-15.    -1.72],spoon_11,[-15.   -12.04],motorcycle_5,[-3.  -8.6],helmet_14,[ -3.   -12.04],pants_4,[ -9.   -12.04]
10322,handgun_10,[-9.   8.6],gun,Hammer or Gun,20.0,q,1369.0,True,BM-001,black,RaceB3,0.0,1.0,,,[-3.  0.],[3. 0.],[-8.  0.],[8. 0.],1369.0,1369.0,1369.0,0,0,0,0,trunk_3,[-3.   8.6],cheesegrater_1,[-15.     5.16],roadsign_16,[-21.    8.6],sofa_10,[-3.   12.04],rock_5,[ 3.   12.04],beanbagchair_11,[9.   1.72],patioloungechair_16,[3.  8.6],christmastreeornamantball_10,[9.  8.6],pen_5,[15.   12.04],suit_5,[  3.   -12.04],socks_7,[ 21.   -12.04],microscope_6,[21.   -1.72],magazinecovers_14,[15.   -5.16],recordplayer_12,[  9.   -12.04],desk_11,[-21.    -1.72],licenseplate_12,[-3.  -8.6],crib_12,[-9.   -5.16],earings_5,[-15.    -5.16],necktie_5,[-21.    -5.16]
10322,VideoGameController_2,[3.   5.16],nongun,VideoGameController or Gun,12.0,p,2709.0,True,WM-211,white,RaceB3,0.0,1.0,,,[8. 0.],[-3.  0.],[3. 0.],[-8.  0.],2709.0,2709.0,2709.0,0,0,0,0,goggle_8,[21.   8.6],kayak_12,[15.   12.04],cat_9,[-3.   12.04],wig_12,[-3.   8.6],baseballcards_11,[-15.     5.16],razor_11,[  3.   -12.04],beermug_2,[ 9.   -1.72],necktie_14,[21.   -5.16],scale_13,[-21.    -1.72],doorknob_8,[-3.   -5.16],fan_3,[ -3.   -12.04],headband_2,[1000. 1000.],pants_7,[1000. 1000.],toothpaste_13,[1000. 1000.],ringbinder_16,[1000. 1000.],bucket_15,[1000. 1000.],helmet_8,[1000. 1000.],clock_4,[1000. 1000.],bowl_10,[1000. 1000.]
10322,handgun_8,[ 3.   -5.16],gun,Sodacan or Gun,20.0,q,2138.0,True,WM-213,white,RaceB3,0.0,1.0,,,[-3.  0.],[-8.  0.],[3. 0.],[8. 0.],2138.0,2138.0,2138.0,0,0,0,0,dog_12,[ 15.   -12.04],garbagetrash_13,[21.   -5.16],telescope_2,[ 3.  -8.6],flag_12,[15.  -8.6],mask_2,[15.    5.16],grill_2,[15.   12.04],rosary_7,[ 9.   12.04],cookingpan_8,[3.  8.6],apple_3,[9.  8.6],orifan_1,[-21.    8.6],beermug_16,[-9.   12.04],domino_6,[-15.    12.04],bongo_7,[-3.   8.6],button_7,[-3.   12.04],collar_1,[-15.    -1.72],bottle_12,[-21.    -1.72],lei_3,[-9.   -1.72],carfront_3,[-9.  -8.6],suit_3,[-3.   -5.16]
10322,handgun_13,[-21.   -12.04],gun,Wallet or Gun,12.0,q,1474.0,True,WM-040,white,RaceB3,0.0,1.0,,,[8. 0.],[3. 0.],[-3.  0.],[-8.  0.],1474.0,1474.0,1474.0,0,0,0,0,pitcher_7,[ -3.   -12.04],beanbagchair_16,[-9.   -1.72],wineglass_1,[21.    5.16],powerstrip_14,[9.   1.72],pizza_7,[21.   8.6],domino_10,[-21.     1.72],sofa_2,[-15.     5.16],boot_5,[-15.     1.72],bench_17,[  3.   -12.04],headband_6,[ 9.   -5.16],abacus_15,[  9.   -12.04],toiletseat_7,[1000. 1000.],pants_12,[1000. 1000.],christmastreeornamantball_2,[1000. 1000.],handbag_1,[1000. 1000.],ringbinder_15,[1000. 1000.],kayak_8,[1000. 1000.],bucket_8,[1000. 1000.],coin_12,[1000. 1000.]
10322,handgun_1,[-21.    12.04],gun,Gun or Cellphone,16.0,q,878.0,True,WM-238,white,RaceB3,0.0,1.0,,,[3. 0.],[-8.  0.],[8. 0.],[-3.  0.],878.0,878.0,878.0,0,0,0,0,lock_14,[-15.     1.72],train_1,[-21.    8.6],bowtie_7,[-3.   12.04],cherubstatue_17,[ 9.   12.04],bucket_16,[15.    1.72],bird_5,[ 3.   12.04],cushion_14,[21.   8.6],tree_3,[  9.   -12.04],recordplayer_17,[  3.   -12.04],airplane_1,[15.  -8.6],mask_16,[21.   -1.72],bed_9,[-9.   -1.72],cigarette_2,[-9.   -5.16],trophy_4,[-21.    -1.72],bearteddy_3,[-21.   -8.6],doorknob_12,[1000. 1000.],baseballcards_1,[1000. 1000.],tablesmall_17,[1000. 1000.],radio_11,[1000. 1000.]
10322,handgun_3,[9.   1.72],gun,Flashlight or Gun,12.0,q,763.0,True,WM-224,white,RaceB3,0.0,1.0,,,[8. 0.],[3. 0.],[-3.  0.],[-8.  0.],763.0,763.0,763.0,0,0,0,0,broom_13,[ 3.   12.04],desk_9,[15.   12.04],headband_16,[-21.     1.72],powerstrip_7,[-3.   8.6],jacket_17,[-15.     5.16],button_14,[21.  -8.6],breadloaf_12,[21.   -5.16],bed_16,[ 9.   -5.16],cat_16,[-15.   -12.04],bonzai_7,[-21.    -1.72],rollerskates_9,[-3.   -5.16],chair_9,[1000. 1000.],orifan_17,[1000. 1000.],saddle_1,[1000. 1000.],motorcycle_11,[1000. 1000.],tape_15,[1000. 1000.],hat_3,[1000. 1000.],pen_10,[1000. 1000.],carfront_4,[1000. 1000.]
10322,handgun_2,[-9.   -1.72],gun,Gun or Hammer,20.0,q,1339.0,True,BM-200,black,RaceB3,0.0,1.0,,,[8. 0.],[-3.  0.],[3. 0.],[-8.  0.],1339.0,1339.0,1339.0,0,0,0,0,helmet_9,[-15.   -12.04],airplane_6,[ -9.   -12.04],radio_17,[-15.    -5.16],spoon_8,[-9.   -5.16],headband_13,[15.    5.16],decorativescreen_9,[15.   12.04],saltpeppershake_16,[21.    1.72],rosary_2,[3.  8.6],button_2,[21.   12.04],tv_3,[-15.     1.72],pitcher_4,[-3.    5.16],lawnmower_12,[-21.     5.16],bonzai_9,[-9.   8.6],patioloungechair_17,[-9.    5.16],microwave_10,[21.   -5.16],motorcycle_3,[ 21.   -12.04],bowl_2,[ 3.  -8.6],bathsuit_12,[15.   -1.72],trophy_13,[21.  -8.6]
10322,Flashlight_2,[-15.     1.72],nongun,Flashlight or Gun,16.0,p,939.0,True,BM-229,black,RaceB3,0.0,1.0,,,[-8.  0.],[-3.  0.],[8. 0.],[3. 0.],939.0,939.0,939.0,0,0,0,0,frame_4,[-15.    8.6],wineglass_6,[-21.    12.04],chessboard_7,[-21.     5.16],hat_7,[3.   5.16],apple_6,[ 9.   12.04],leaves_11,[21.   12.04],jack-o-lantern_9,[ 3.   12.04],pizza_5,[ 21.   -12.04],bearteddy_7,[ 9.  -8.6],rollerskates_3,[15.   -1.72],donut_8,[15.   -5.16],scrunchie_5,[-9.  -8.6],abacus_12,[-21.    -5.16],carfront_12,[-9.   -1.72],christmastreeornamantball_12,[-3.   -5.16],stamp_5,[1000. 1000.],turtle_7,[1000. 1000.],wig_7,[1000. 1000.],cheese_14,[1000. 1000.]
10322,handgun_14,[-9.   12.04],gun,Sodacan or Gun,12.0,q,1046.0,True,BM-203,black,RaceB3,0.0,0.0,2.1358778290014016,True,[-3.  0.],[-8.  0.],[8. 0.],[3. 0.],1046.0,1046.0,1046.0,0,0,0,0,sippycup_3,[-15.     5.16],coatrack_3,[-21.     1.72],rock_17,[9.   5.16],leaves_15,[9.   1.72],ring_9,[15.   12.04],dog_7,[15.  -8.6],patioloungechair_5,[ 21.   -12.04],earings_9,[ 3.  -8.6],cookingpan_17,[-21.   -8.6],camcorder_7,[-3.   -5.16],chessboard_16,[-21.    -5.16],jacket_13,[1000. 1000.],beermug_7,[1000. 1000.],tape_13,[1000. 1000.],magazinecovers_15,[1000. 1000.],backpack_17,[1000. 1000.],hanger_6,[1000. 1000.],dollhouse_15,[1000. 1000.],computer_key_4,[1000. 1000.]
10322,handgun_12,[  3.   -12.04],gun,Gun or Stapler,16.0,q,1884.0,True,BM-210,black,RaceB3,0.0,0.0,1.6803881899977569,True,[3. 0.],[-8.  0.],[-3.  0.],[8. 0.],1884.0,1884.0,1884.0,0,0,0,0,scale_3,[21.  -8.6],donut_11,[ 9.  -8.6],stamp_16,[15.  -8.6],dog_13,[9.   1.72],microwave_4,[ 3.   12.04],suitcase_4,[21.   12.04],crib_3,[21.    1.72],barbiedoll_1,[-15.    8.6],roadsign_1,[-21.    12.04],motorcycle_16,[-15.    12.04],muffins_5,[-3.   12.04],rollerskates_16,[-9.  -8.6],compass_6,[ -9.   -12.04],patioloungechair_10,[-9.   -5.16],sippycup_13,[-15.    -5.16],cupsaucer_12,[1000. 1000.],saltpeppershake_1,[1000. 1000.],beermug_15,[1000. 1000.],fish hook_1,[1000. 1000.]
10322,handgun_4,[21.   -1.72],gun,Gun or VideoGameController,16.0,q,1078.0,True,WM-247,white,RaceB3,0.0,0.0,1.6176695969916182,True,[8. 0.],[-8.  0.],[3. 0.],[-3.  0.],1078.0,1078.0,1078.0,0,0,0,0,mask_6,[ 9.  -8.6],pizza_9,[21.   -5.16],trumpet_6,[ 9.   -1.72],compass_12,[9.   1.72],wig_2,[9.   5.16],bowtie_11,[21.   8.6],earings_3,[15.   8.6],kayak_11,[-15.    8.6],bird_9,[-9.   12.04],balloon_5,[-9.   8.6],carfront_5,[-9.    5.16],microwave_3,[-9.   -5.16],gift_13,[-21.   -12.04],razor_3,[-15.    -5.16],windchime_13,[ -3.   -12.04],necktie_6,[1000. 1000.],licenseplate_4,[1000. 1000.],mushroom_15,[1000. 1000.],bucket_4,[1000. 1000.]
10322,Flashlight_1,[-3.   -5.16],nongun,Gun or Flashlight,12.0,p,1084.0,True,WM-214,white,RaceB3,0.0,1.0,,,[-8.  0.],[3. 0.],[-3.  0.],[8. 0.],1084.0,1084.0,1084.0,0,0,0,0,camcorder_12,[-9.   -5.16],wineglass_10,[-21.   -12.04],headphone_1,[3.  8.6],pants_15,[15.    1.72],chair_13,[9.   1.72],lamp_17,[-15.     1.72],radio_12,[-9.   12.04],crib_4,[-15.    12.04],flag_7,[  3.   -12.04],sofa_3,[  9.   -12.04],clock_9,[ 3.   -5.16],doorknob_9,[1000. 1000.],scrunchie_1,[1000. 1000.],coin_5,[1000. 1000.],nailpolish_3,[1000. 1000.],rock_9,[1000. 1000.],jacket_1,[1000. 1000.],babycarriage_3,[1000. 1000.],ring_10,[1000. 1000.]
10322,Stapler_1,[21.   -5.16],nongun,Stapler or Gun,16.0,p,1065.0,True,WM-229,white,RaceB3,0.0,1.0,,,[8. 0.],[-3.  0.],[3. 0.],[-8.  0.],1065.0,1065.0,1065.0,0,0,0,0,bench_3,[15.   -1.72],tricycle_12,[15.  -8.6],babushkadolls_4,[ 3.   -5.16],bell_15,[21.    1.72],pizza_8,[9.   1.72],armyguy_2,[15.    1.72],bagel_10,[9.  8.6],cheese_3,[-21.    8.6],necktie_16,[-15.     1.72],sippycup_8,[-3.    5.16],exercise_equipment_9,[-21.    12.04],babycarriage_6,[-21.    -1.72],licenseplate_5,[ -3.   -12.04],keyboard_11,[-9.   -5.16],vase_11,[-3.   -5.16],balloon_10,[1000. 1000.],tennisracquet_8,[1000. 1000.],cookie_15,[1000. 1000.],toiletseat_2,[1000. 1000.]
10322,handgun_17,[-15.     1.72],gun,Gun or Wallet,12.0,q,515.0,True,WM-004,white,RaceB3,0.0,0.0,2.250983527002973,True,[-8.  0.],[-3.  0.],[8. 0.],[3. 0.],515.0,515.0,515.0,0,0,0,0,backpack_5,[-9.    5.16],abacus_10,[-15.    8.6],lock_12,[ 3.   12.04],necktie_8,[21.    5.16],button_1,[15.   12.04],patioloungechair_6,[ 9.   -1.72],carfront_2,[ 3.   -5.16],sippycup_2,[21.  -8.6],turtle_5,[-15.   -12.04],meat_1,[-9.   -1.72],apple_7,[ -3.   -12.04],cake_13,[1000. 1000.],orifan_6,[1000. 1000.],beanbagchair_12,[1000. 1000.],fish hook_2,[1000. 1000.],babycarriage_7,[1000. 1000.],bench_1,[1000. 1000.],bowl_12,[1000. 1000.],trunk_16,[1000. 1000.]
10322,Wallet_1,[15.  -8.6],nongun,Wallet or Gun,20.0,p,2044.0,True,BM-005,black,RaceB3,0.0,1.0,,,[-8.  0.],[-3.  0.],[8. 0.],[3. 0.],2044.0,2044.0,2044.0,0,0,0,0,carfront_17,[ 9.   -1.72],bill_6,[ 3.  -8.6],bucket_9,[  9.   -12.04],tongs_8,[  3.   -12.04],tablesmall_11,[9.   1.72],pen_14,[15.    1.72],wineglass_9,[9.   5.16],breadloaf_11,[15.    5.16],easteregg_redo_8,[3.  8.6],necklace_15,[-9.   8.6],bathsuit_2,[-3.   8.6],lamp_7,[-9.    1.72],beanbagchair_3,[-3.    5.16],cheese_16,[-15.    8.6],turtle_4,[-3.  -8.6],roadsign_2,[-9.  -8.6],earings_13,[-3.   -5.16],bed_7,[-9.   -1.72],button_10,[-15.   -12.04]
10322,handgun_6,[-15.   -8.6],gun,Cellphone or Gun,12.0,q,1386.0,True,WM-208,white,RaceB3,0.0,1.0,,,[-3.  0.],[-8.  0.],[3. 0.],[8. 0.],1386.0,1386.0,1386.0,0,0,0,0,backpack_3,[-15.   -12.04],lamp_2,[ -3.   -12.04],train_15,[21.    5.16],microscope_13,[15.   12.04],clock_5,[ 9.   12.04],garbagetrash_3,[-3.   12.04],razor_7,[-3.    5.16],jacket_3,[-9.   8.6],coatrack_2,[ 15.   -12.04],motorcycle_6,[15.  -8.6],doll_7,[ 9.   -5.16],spoon_7,[1000. 1000.],suit_4,[1000. 1000.],saltpeppershake_2,[1000. 1000.],orifan_9,[1000. 1000.],bowl_1,[1000. 1000.],trunk_6,[1000. 1000.],babycarriage_5,[1000. 1000.],leaves_3,[1000. 1000.]
10322,Sodacan_2,[21.  -8.6],nongun,Gun or Sodacan,16.0,p,2202.0,True,BM-029,black,RaceB3,0.0,1.0,,,[-8.  0.],[-3.  0.],[3. 0.],[8. 0.],2202.0,2202.0,2202.0,0,0,0,0,telescope_1,[ 9.  -8.6],cheese_4,[ 3.  -8.6],toyhorse_1,[21.   -5.16],lawnmower_6,[21.    5.16],tv_6,[21.   8.6],licenseplate_16,[15.   8.6],breadloaf_8,[ 3.   12.04],bagel_15,[-9.    1.72],pants_3,[-3.    5.16],trunk_7,[-15.    8.6],tablesmall_16,[-21.     5.16],desk_13,[-9.   -5.16],tricycle_16,[-15.    -5.16],backpack_13,[-21.   -8.6],garbagetrash_10,[ -3.   -12.04],easteregg_redo_2,[1000. 1000.],dollhouse_12,[1000. 1000.],barbiedoll_8,[1000. 1000.],button_15,[1000. 1000.]
10322,handgun_9,[-15.    -5.16],gun,Hairbrush or Gun,12.0,q,978.0,True,BM-005,black,RaceB3,0.0,1.0,,,[-8.  0.],[-3.  0.],[3. 0.],[8. 0.],978.0,978.0,978.0,0,0,0,0,rock_14,[-21.   -8.6],helmet_6,[ -9.   -12.04],tape_10,[21.   8.6],compass_1,[3.   5.16],hat_15,[15.   12.04],handbag_2,[-9.   12.04],powerstrip_5,[-9.    1.72],motorcycle_2,[-15.     5.16],bird_12,[15.  -8.6],doll_2,[21.  -8.6],cookingpan_7,[15.   -1.72],goggle_11,[1000. 1000.],vase_6,[1000. 1000.],rollerskates_7,[1000. 1000.],stamp_8,[1000. 1000.],key_13,[1000. 1000.],coffeemug_4,[1000. 1000.],pen_8,[1000. 1000.],decorativescreen_12,[1000. 1000.]
10322,Hammer_1,[-9.   12.04],nongun,Gun or Hammer,12.0,p,925.0,True,BM-026,black,RaceB3,0.0,1.0,,,[-8.  0.],[8. 0.],[-3.  0.],[3. 0.],925.0,925.0,925.0,0,0,0,0,rollerskates_12,[-3.   12.04],bell_7,[-9.    1.72],dresser_10,[21.   8.6],hanger_10,[9.   1.72],scale_8,[15.   8.6],patioloungechair_4,[15.  -8.6],fish hook_3,[ 3.  -8.6],radio_16,[21.   -5.16],leaves_7,[ -3.   -12.04],lawnmower_11,[-9.  -8.6],bowl_17,[ -9.   -12.04],helmet_3,[1000. 1000.],toyrabbit_1,[1000. 1000.],apple_14,[1000. 1000.],snowglobe_16,[1000. 1000.],rosary_6,[1000. 1000.],chessboard_9,[1000. 1000.],keychain_14,[1000. 1000.],bill_12,[1000. 1000.]
10322,handgun_7,[-15.    8.6],gun,VideoGameController or Gun,12.0,q,591.0,True,WM-229,white,RaceB3,0.0,1.0,,,[-8.  0.],[-3.  0.],[3. 0.],[8. 0.],591.0,591.0,591.0,0,0,0,0,pants_16,[-9.   8.6],bird_14,[-9.   12.04],radio_2,[9.   5.16],tree_15,[21.    5.16],leaves_1,[21.   12.04],ring_15,[21.   -1.72],watch_5,[ 9.  -8.6],cherubstatue_7,[15.  -8.6],scrunchie_2,[-21.   -12.04],tent_14,[ -9.   -12.04],armyguy_12,[-21.    -5.16],jacket_16,[1000. 1000.],tablesmall_3,[1000. 1000.],rock_1,[1000. 1000.],wineglass_16,[1000. 1000.],glove_1,[1000. 1000.],computer_key_8,[1000. 1000.],doll_16,[1000. 1000.],recordplayer_6,[1000. 1000.]
10322,Cellphone_1,[-9.  -8.6],nongun,Cellphone or Gun,20.0,p,3957.0,True,WM-006,white,RaceB3,0.0,1.0,,,[8. 0.],[-8.  0.],[-3.  0.],[3. 0.],3957.0,3957.0,3957.0,0,0,0,0,tree_9,[-15.    -1.72],scale_7,[-15.    -5.16],key_14,[-21.    -1.72],donut_4,[ -9.   -12.04],chair_1,[15.   12.04],toiletseat_4,[15.   8.6],dog_4,[21.   12.04],stamp_3,[9.   1.72],coin_2,[21.    1.72],doll_9,[-15.     1.72],jacket_11,[-15.     5.16],turtle_17,[-21.     1.72],speakers_2,[-9.    1.72],golfball_16,[-15.    8.6],dresser_16,[ 9.   -1.72],cheesegrater_9,[ 15.   -12.04],button_11,[21.   -1.72],tv_1,[21.  -8.6],ring_2,[15.   -5.16]
10322,handgun_15,[ 3.   12.04],gun,Gun or Hairbrush,16.0,q,1115.0,True,BM-237,black,RaceB3,0.0,1.0,,,[3. 0.],[-8.  0.],[-3.  0.],[8. 0.],1115.0,1115.0,1115.0,0,0,0,0,lock_11,[15.    1.72],dresser_3,[3.  8.6],microwave_12,[21.   12.04],mushroom_8,[-3.   8.6],spoon_9,[-15.    8.6],cat_5,[-9.   8.6],bed_8,[-15.    12.04],bearteddy_10,[21.   -1.72],train_10,[15.   -5.16],pants_6,[ 9.   -1.72],desk_15,[15.  -8.6],telescope_9,[-15.   -8.6],abacus_16,[-15.    -5.16],bench_9,[-9.  -8.6],coffeemug_16,[-3.   -5.16],chair_2,[1000. 1000.],seashell_2,[1000. 1000.],babushkadolls_11,[1000. 1000.],stamp_4,[1000. 1000.]
10322,Hairbrush_1,[-21.     5.16],nongun,Hairbrush or Gun,20.0,p,936.0,True,WM-214,white,RaceB3,0.0,1.0,,,[-8.  0.],[3. 0.],[-3.  0.],[8. 0.],936.0,936.0,936.0,0,0,0,0,cigarette_16,[-3.   8.6],bench_16,[-21.    12.04],headphone_8,[-15.     5.16],recordplayer_11,[-15.     1.72],rosary_4,[ 3.   12.04],fan_14,[21.   12.04],bearteddy_8,[21.    1.72],headband_17,[9.  8.6],suit_7,[21.    5.16],train_8,[ 9.   -1.72],scrunchie_15,[15.  -8.6],cake_4,[21.   -5.16],chessboard_13,[ 3.  -8.6],radio_8,[  3.   -12.04],toiletseat_15,[-3.   -5.16],stamp_14,[-21.   -8.6],rock_10,[-9.   -5.16],christmasstocking_12,[-15.    -1.72],rug_16,[-3.  -8.6]
10322,handgun_16,[  9.   -12.04],gun,Hammer or Gun,16.0,q,1163.0,True,WM-224,white,RaceB3,0.0,1.0,,,[8. 0.],[-8.  0.],[3. 0.],[-3.  0.],1163.0,1163.0,1163.0,0,0,0,0,bowtie_16,[15.   -1.72],christmastreeornamantball_5,[21.   -1.72],turtle_10,[ 21.   -12.04],helmet_7,[3.   5.16],armyguy_10,[15.    1.72],coin_13,[9.  8.6],suit_10,[3.  8.6],fish hook_4,[-21.    12.04],tablesmall_6,[-9.   8.6],key_8,[-21.     5.16],pokercard_5,[-9.   12.04],mask_17,[-15.    -1.72],ringbinder_1,[-3.   -5.16],bottle_2,[-21.    -5.16],dog_14,[-15.    -5.16],rollerskates_14,[1000. 1000.],bathsuit_16,[1000. 1000.],handbag_6,[1000. 1000.],radio_6,[1000. 1000.]
10322,handgun_17,[9.   1.72],gun,Gun or Sodacan,20.0,q,754.0,True,WM-026,white,RaceB3,0.0,1.0,,,[3. 0.],[-8.  0.],[-3.  0.],[8. 0.],754.0,754.0,754.0,0,0,0,0,clock_6,[21.   12.04],mp3player_9,[ 3.   12.04],vase_12,[9.   5.16],cheesegrater_8,[9.  8.6],abacus_12,[-21.    12.04],jack-o-lantern_2,[-9.   12.04],watch_8,[-21.     5.16],babycarriage_8,[-3.   12.04],saddle_5,[-3.   8.6],backpack_1,[ 9.  -8.6],bowtie_11,[ 21.   -12.04],sofa_2,[21.   -5.16],computer_key_17,[15.   -1.72],bird_9,[  3.   -12.04],tape_13,[-21.    -5.16],bill_11,[-3.   -5.16],garbagetrash_6,[-9.  -8.6],spoon_13,[-9.   -5.16],necklace_16,[-15.   -8.6]
10322,Stapler_2,[9.   1.72],nongun,Stapler or Gun,12.0,p,673.0,True,WM-213,white,RaceB3,0.0,1.0,,,[3. 0.],[-3.  0.],[8. 0.],[-8.  0.],673.0,673.0,673.0,0,0,0,0,bed_2,[ 9.   12.04],lock_2,[3.   5.16],pen_11,[-21.     5.16],bagel_10,[-3.   12.04],beermug_12,[-15.     1.72],gift_2,[ 3.  -8.6],compass_2,[21.   -1.72],dollhouse_16,[21.   -5.16],garbagetrash_14,[-21.    -5.16],armyguy_7,[-21.   -12.04],frame_7,[-21.    -1.72],bell_5,[1000. 1000.],microwave_8,[1000. 1000.],mushroom_9,[1000. 1000.],bill_7,[1000. 1000.],glove_5,[1000. 1000.],cookingpan_16,[1000. 1000.],cat_11,[1000. 1000.],scale_15,[1000. 1000.]
10322,Sodacan_1,[3.   5.16],nongun,Sodacan or Gun,16.0,q,481.0,False,BM-214,black,RaceB3,0.0,1.0,,,[3. 0.],[8. 0.],[-3.  0.],[-8.  0.],481.0,481.0,481.0,0,0,0,0,rollerskates_6,[21.   8.6],sofa_6,[9.  8.6],bill_4,[9.   1.72],headband_2,[-15.     1.72],bed_1,[-3.    5.16],golfball_9,[-3.   12.04],headphone_16,[-15.    12.04],chessboard_6,[  9.   -12.04],grill_6,[21.   -1.72],pokercard_16,[ 9.   -5.16],saltpeppershake_1,[ 15.   -12.04],baseballcards_8,[-15.   -12.04],balloon_8,[ -9.   -12.04],socks_17,[-21.    -5.16],suitcase_11,[-21.   -12.04],tent_7,[1000. 1000.],bathsuit_1,[1000. 1000.],bench_16,[1000. 1000.],bottle_8,[1000. 1000.]
10322,handgun_1,[-3.   -5.16],gun,VideoGameController or Gun,16.0,q,748.0,True,BM-040,black,RaceB3,0.0,1.0,,,[-8.  0.],[3. 0.],[-3.  0.],[8. 0.],748.0,748.0,748.0,0,0,0,0,frisbee_8,[-9.   -1.72],saltpeppershake_7,[-15.    -1.72],trunk_9,[ -3.   -12.04],apple_1,[15.   12.04],pen_2,[21.   12.04],scale_11,[21.   8.6],babycarriage_5,[21.    1.72],dresser_11,[-21.     5.16],ringbinder_4,[-15.     5.16],trumpet_12,[-3.   12.04],mask_7,[-9.    5.16],scrunchie_2,[ 3.  -8.6],cat_2,[ 9.   -1.72],rug_2,[ 21.   -12.04],motorcycle_14,[ 3.   -5.16],pipe_5,[1000. 1000.],windchime_7,[1000. 1000.],makeupcompact_17,[1000. 1000.],bathsuit_5,[1000. 1000.]
